Age,Attrition,DistanceFromHome,Education,EmployeeID,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance
34,0,2,3,3262,1,103120,1.0,12,0,6.0,2,6,1,3,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,3,3,2.7236031927023947,1.0,3.0
35,0,5,4,3263,3,16750,1.0,16,0,3.0,6,3,0,2,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,2,3,1.0,4.0,2.0
30,0,20,3,3264,1,25230,3.0,13,1,7.0,2,2,0,2,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,3,3,4.0,3.0,3.0
40,0,10,4,3265,2,65670,1.0,13,1,8.0,3,8,3,7,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,4,3,3.0,2.0,3.0
34,0,10,3,3266,3,47390,5.0,24,2,6.0,2,3,1,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,4,3.0,1.0,3.0
42,0,9,4,3267,1,92080,1.0,15,1,24.0,2,24,14,9,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,4,3,2.0,4.0,2.0
23,1,2,3,3268,4,45590,1.0,18,1,1.0,2,0,0,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,2,3,3.0,1.0,3.0
24,0,1,5,3269,1,81890,1.0,14,1,1.0,3,1,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3,3,3.0,2.0,3.0
52,0,29,3,3270,2,29420,8.0,11,1,9.0,1,5,1,4,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,2,3,4.0,3.0,3.0
50,0,8,4,3271,2,49410,5.0,11,1,30.0,3,4,0,3,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1,3,3.0,3.0,3.0
29,1,2,4,3272,4,106500,1.0,13,2,1.0,2,1,0,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,4,3,2.0,1.0,3.0
33,0,3,4,3273,4,59020,0.0,12,1,14.0,2,13,3,7,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,3,3,3.0,3.0,4.0
33,1,23,5,3274,1,86390,5.0,16,2,6.0,3,3,0,2,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,2,3,1.0,1.0,3.0
47,0,6,4,3275,2,63470,1.0,14,0,26.0,2,26,3,0,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,4,3,3.0,4.0,2.0
36,0,6,3,3276,2,42000,0.0,22,0,10.0,3,9,0,5,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,3,4,3.0,2.0,3.0
29,0,10,3,3277,1,34520,1.0,11,0,10.0,3,10,0,7,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,2,3,3.0,3.0,3.0
58,1,24,3,3278,2,43170,7.0,17,0,40.0,2,31,13,8,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,3,3,4.0,2.0,3.0
35,0,10,4,3279,1,26320,3.0,13,3,7.0,3,2,2,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,4,3,4.0,3.0,3.0
42,0,15,1,3280,2,46680,9.0,18,2,8.0,2,4,0,2,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,3,3,4.0,4.0,3.0
28,1,19,4,3281,2,32040,6.0,16,1,5.0,4,2,2,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,2,3,3.0,3.0,2.0
36,0,2,3,3282,2,27200,4.0,14,1,8.0,3,5,0,4,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,3,3.0,2.0,3.0
32,0,3,1,3283,2,171810,1.0,14,0,14.0,2,14,6,8,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,2,3,3.0,3.0,3.0
40,0,9,3,3284,3,22380,6.0,14,0,10.0,3,1,0,0,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,3,3,1.0,3.0,3.0
30,0,7,3,3285,2,14830,5.0,13,0,12.0,3,0,0,0,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,3,3,3.0,4.0,2.0
45,0,10,4,3286,1,56050,1.0,12,2,1.0,2,1,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,3,3,2.0,3.0,3.0
42,0,20,2,3287,2,72950,1.0,15,0,10.0,3,9,7,8,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,3,3,2.0,2.0,2.0
38,0,4,3,3288,2,23060,2.0,19,1,13.0,5,4,1,2,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,3,3,1.0,1.0,2.0
34,0,7,4,3289,3,23480,1.0,14,1,6.0,3,5,1,3,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,3,3,3.0,4.0,3.0
49,1,7,2,3290,2,89980,1.0,14,2,9.0,2,9,7,7,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,3,3.0,4.0,4.0
55,1,16,3,3291,4,43190,4.0,11,0,12.0,3,9,7,3,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,4,3,3.0,4.0,2.0
43,0,25,2,3292,2,61320,6.0,13,0,22.0,3,4,1,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,2,3,2.0,1.0,3.0
27,0,2,4,3293,2,33460,1.0,21,1,9.0,2,9,0,8,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,2,4,3.0,4.0,3.0
35,0,1,3,3294,1,108550,3.0,13,1,17.0,2,8,1,6,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,3,3,3.0,3.0,4.0
28,0,1,2,3295,1,22310,1.0,12,0,8.0,3,8,7,5,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,2,3,2.0,2.0,3.0
34,0,2,5,3296,4,23230,0.0,17,0,4.0,2,3,0,2,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,3,3,3.0,2.728246013667426,1.0
26,1,22,4,3297,1,20240,1.0,23,0,8.0,2,8,1,7,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,3,4,3.0,3.0,3.0
27,0,1,3,3298,1,27130,1.0,11,0,0.0,2,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,3,3,4.0,4.0,2.0
51,0,16,3,3299,3,94390,2.0,15,3,29.0,0,20,4,17,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,3,3,1.0,3.0,2.0
44,0,24,5,3300,1,25660,9.0,11,1,10.0,3,5,2,3,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,3,3,4.0,2.0,2.0
25,0,17,3,3301,1,199260,7.0,11,3,6.0,5,4,0,1,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,4,3,1.0,1.0,2.0
33,0,8,4,3302,3,24510,1.0,13,1,9.0,3,9,0,8,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,2,3,1.0,1.0,3.0
35,0,6,4,3303,2,94190,1.0,24,1,6.0,5,6,1,1,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,2,4,3.0,1.0,2.0
36,0,10,4,3304,3,86860,1.0,13,0,18.0,2,18,4,11,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,3,3,2.0,4.0,2.0
32,0,3,4,3305,4,30380,2.0,20,0,8.0,3,5,0,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,3,4,2.0,4.0,2.0
30,0,4,5,3306,5,30580,9.0,14,1,10.0,2,5,0,3,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,3,3,2.0,4.0,2.0
53,0,6,3,3307,4,23250,7.0,18,1,35.0,1,5,0,4,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,4,3,1.0,4.0,3.0
45,0,1,5,3308,2,20880,4.0,15,3,18.0,2,5,0,2,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,3,3,4.0,1.0,3.0
32,0,10,3,3309,1,30720,5.0,12,0,9.0,4,5,1,3,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,3,3.0,3.0,2.0
52,0,1,1,3310,2,50060,3.0,16,1,31.0,2,9,0,0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,3,3,3.0,4.0,3.0
37,0,24,2,3311,4,42570,4.0,15,0,9.0,2,1,0,0,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,3,4.0,3.0,3.0
28,0,21,4,3312,1,25000,1.0,16,2,6.0,3,5,0,4,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2.0,4.0,3.0
22,0,2,2,3313,1,11020,6.0,19,0,4.0,3,2,2,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,2,3,4.0,4.0,1.0
44,0,22,3,3314,1,104530,2.0,11,1,10.0,2,3,0,2,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,1.0,4.0,2.0
42,0,13,4,3315,2,22880,5.0,16,1,8.0,4,2,2,2,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2,3,2.0,4.0,3.0
36,0,14,3,3316,2,39290,0.0,24,0,6.0,6,5,0,3,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,2,4,1.0,1.0,3.0
25,0,11,3,3317,1,23110,1.0,11,1,5.0,2,5,0,3,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,3.0,1.0,3.0
35,0,9,2,3318,1,31400,1.0,13,1,17.0,2,17,5,15,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,4.0,3.0,3.0
35,1,8,2,3319,1,36900,1.0,13,1,10.0,2,10,7,8,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4,3,4.0,2.0,2.0
32,0,21,3,3320,1,44500,0.0,13,0,4.0,3,3,0,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3,3,4.0,4.0,3.0
25,0,5,3,3321,4,27560,1.0,12,2,5.0,2,5,0,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,3,3,3.0,1.0,4.0
49,0,9,3,3322,2,190330,2.0,18,1,7.0,5,4,0,2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,3,3,3.0,1.0,3.0
24,0,2,5,3323,2,187220,0.0,22,1,6.0,3,5,3,4,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,3,4,1.0,4.0,2.0
32,0,12,5,3324,1,95470,1.0,13,1,10.0,3,10,5,3,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,2,3,2.0,2.0,3.0
38,0,22,2,3325,1,137340,0.0,13,0,3.0,3,2,1,2,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,4,3,2.0,2.0,3.0
42,0,18,1,3326,2,199990,2.0,23,1,17.0,6,5,1,3,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,3,4,3.0,4.0,2.0
31,0,16,3,3327,3,22790,3.0,12,1,8.0,3,6,0,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3,3,4.0,4.0,3.0
29,1,3,3,3328,3,59160,6.0,12,0,5.0,2,3,0,2,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,3,3,2.0,3.0,3.0
53,0,9,3,3329,1,20890,5.0,16,0,28.0,2,2,2,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,2,3,1.0,4.0,3.0
35,0,1,3,3330,3,167920,3.0,12,1,16.0,3,13,4,8,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,4,3,4.0,2.0,3.0
37,0,13,4,3331,3,35640,5.0,11,0,10.0,1,5,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,3,3.0,4.0,3.0
53,0,1,1,3332,1,44250,6.0,22,1,33.0,2,12,3,8,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,4,4,4.0,4.0,3.0
43,0,1,3,3333,1,52650,4.0,11,1,12.0,4,5,2,2,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,3,3,4.0,4.0,2.0
47,0,15,4,3334,3,65530,0.0,15,0,8.0,2,7,7,7,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3,3,3.0,4.0,3.0
37,0,1,5,3335,2,62610,1.0,12,0,10.0,1,10,0,9,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,3,3,1.0,2.0,3.0
50,0,17,3,3336,1,42980,1.0,20,1,31.0,6,31,14,7,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,3,4,1.0,1.0,3.0
39,0,1,3,3337,3,68040,8.0,14,1,13.0,3,5,0,4,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,2,3,4.0,4.0,3.0
33,0,7,3,3338,2,38150,3.0,11,1,7.0,3,4,0,3,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,3,3,4.0,2.0,4.0
32,1,9,1,3339,1,27410,1.0,15,1,1.0,5,1,0,1,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,2,3,1.0,4.0,1.0
29,0,5,4,3340,4,66730,6.0,12,1,8.0,2,4,0,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,3,1.0,4.0,2.7614364135407135
44,0,26,2,3341,2,76390,1.0,14,0,8.0,6,8,7,1,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,3,3,2.0,1.0,3.0
28,0,24,5,3342,1,23280,1.0,11,2,4.0,3,4,0,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3,3,1.0,4.0,3.0
58,1,9,2,3343,1,21530,9.0,11,0,3.0,3,1,0,0,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,3,3,4.0,4.0,2.0
43,0,7,4,3344,2,48760,4.0,16,2,4.0,4,1,0,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3,3,1.0,2.0,4.0
20,1,11,3,3345,2,93960,1.0,12,0,2.0,6,2,0,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,1,3,3.0,3.0,2.0
21,1,1,3,3346,2,104000,1.0,13,1,1.0,2,1,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,3,3,4.0,4.0,2.0
36,0,26,4,3347,1,84740,0.0,14,0,17.0,3,16,4,11,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,3,3,3.0,4.0,2.0
47,0,2,3,3348,2,99810,1.0,21,1,3.0,3,3,1,2,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,3,4,4.0,4.0,2.0
22,1,15,4,3349,1,124900,0.0,13,0,4.0,3,3,0,2,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,2.0,3.0,4.0
41,1,23,3,3350,2,26570,4.0,11,0,10.0,3,7,1,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,3,2.0,4.0,2.0
28,0,10,3,3351,3,135910,5.0,20,1,6.0,2,2,2,2,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,4,3.0,3.0,3.0
39,1,10,4,3352,4,66960,7.0,11,0,8.0,3,2,2,2,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3,3,4.0,1.0,1.0
27,0,1,3,3353,1,20580,1.0,14,1,1.0,5,1,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,3,3,2.0,3.0,3.0
34,0,12,2,3354,2,88650,1.0,11,1,1.0,0,1,1,0,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,3,3,2.0,2.0,3.0
42,0,11,1,3355,2,59400,7.0,16,0,10.0,2,5,0,3,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,2,3,3.0,3.0,3.0
33,0,2,3,3356,1,59140,3.0,16,1,6.0,4,3,0,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,3,3.0,1.0,3.0
58,0,2,4,3357,1,26220,2.0,23,0,24.0,3,6,0,4,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3,4,3.0,2.0,3.0
31,0,1,3,3358,1,121850,3.0,14,0,13.0,2,7,5,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3,3,2.0,3.0,4.0
35,0,2,1,3359,3,106090,1.0,22,0,10.0,3,10,0,7,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,4,4.0,4.0,1.0
49,0,25,2,3360,2,43450,4.0,15,0,29.0,3,26,1,7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2,3,1.0,2.0,2.0
48,0,1,4,3361,1,21770,4.0,18,0,13.0,4,0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,3,3,4.0,3.0,2.0
31,0,1,2,3362,2,27930,1.0,16,0,9.0,4,9,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,3,3,4.0,3.0,2.0
36,0,2,4,3363,1,79180,2.0,12,2,8.0,3,6,0,1,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,2,3,2.0,4.0,3.0
38,0,6,3,3364,2,87890,1.0,11,3,15.0,4,15,5,11,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,3,3,4.0,1.0,3.0
32,0,18,3,3365,1,23890,6.0,12,1,5.0,4,3,0,2,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,2,3,3.0,2.0,3.0
25,1,1,2,3366,1,32120,1.0,15,1,1.0,3,1,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,2,3,3.0,2.0,3.0
40,0,1,4,3367,2,192320,2.0,14,1,11.0,3,1,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,3,3,1.0,2.0,2.0
26,0,11,3,3368,2,22670,1.0,19,3,7.0,2,7,0,7,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2,3,3.0,1.0,3.0
41,0,1,4,3369,1,195170,2.0,13,0,20.0,5,18,2,17,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,3,3,4.0,1.0,3.0
36,0,9,3,3370,2,24360,4.0,13,0,16.0,3,11,3,9,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,3,3.0,3.0,3.0
19,1,15,3,3371,2,160640,1.0,15,1,1.0,3,1,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,3,3,4.0,2.0,4.0
20,1,29,3,3372,3,27070,1.0,11,0,1.0,2,1,0,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3,3,1.0,1.0,3.0
31,0,1,4,3373,4,190680,0.0,12,0,10.0,1,9,8,5,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,3,3,4.0,4.0,1.0
40,0,1,3,3374,1,39310,8.0,19,0,3.0,2,1,0,0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2,3,4.0,2.0,3.0
32,0,24,3,3375,4,37300,1.0,25,1,8.0,4,8,6,3,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,3,4,3.0,1.0,4.0
36,1,10,3,3376,3,22320,1.0,12,1,16.0,2,16,3,7,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,3,3,3.0,4.0,3.0
33,0,1,4,3377,4,44650,0.0,13,0,6.0,3,5,1,4,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,3,3,2.0,4.0,3.0
37,1,10,4,3378,3,30720,5.0,14,0,17.0,3,14,11,7,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2,3,1.0,3.0,1.0
45,0,8,1,3379,2,33190,1.0,12,1,9.0,3,9,0,8,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,3,3,3.0,2.0,2.0
29,0,29,1,3380,1,192020,1.0,12,0,3.0,5,3,0,2,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,3,3,3.0,4.0,3.0
35,0,1,3,3381,3,136750,1.0,15,3,5.0,5,5,1,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,2,3,3.0,3.0,3.0
52,0,5,4,3382,1,29110,2.0,17,2,26.0,3,9,7,8,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,3,3,4.0,4.0,2.0
58,1,9,2,3383,4,59570,4.0,14,1,7.0,2,1,0,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,1,3,4.0,3.0,3.0
53,0,9,3,3384,1,39200,6.0,16,1,22.0,3,17,15,2,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,3,3,3.0,3.0,4.0
30,0,3,4,3385,1,64340,5.0,14,1,10.0,3,8,7,7,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2,3,3.0,3.0,4.0
38,0,4,3,3386,2,100480,1.0,23,1,6.0,2,5,1,3,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,3,4,3.0,4.0,3.0
35,0,1,2,3387,2,109380,6.0,14,2,12.0,2,10,0,8,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3,4.0,4.0,3.0
39,0,1,1,3388,2,23400,0.0,11,1,9.0,2,8,0,7,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,2,3,2.7236031927023947,3.0,3.0
40,1,2,4,3389,1,65450,4.0,15,0,22.0,2,1,0,0,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,3,3,2.0,2.0,2.0
47,0,7,4,3390,3,69310,1.0,11,0,20.0,3,19,2,7,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3,3,3.0,3.0,4.0
36,0,28,1,3391,2,48980,4.0,13,1,12.0,3,7,0,7,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3,3,1.0,4.0,3.0
31,1,28,4,3392,2,25930,0.0,21,0,4.0,2,3,1,2,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,3,4,3.0,1.0,3.0
33,0,15,3,3393,4,194360,1.0,19,2,10.0,4,10,6,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,3,3,4.0,3.0,3.0
29,1,3,5,3394,1,27230,6.0,11,1,3.0,2,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,2,3,4.0,1.0,3.0
33,0,2,2,3395,2,34790,3.0,12,0,5.0,3,3,0,2,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,3,3,2.0,4.0,3.0
45,0,26,1,3396,3,27940,3.0,19,1,8.0,2,5,0,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,4.0,4.0,3.0
50,0,10,1,3397,1,52490,9.0,21,2,32.0,2,5,1,3,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2,4,4.0,4.0,2.0
33,0,1,3,3398,2,21760,1.0,14,1,6.0,2,6,1,2,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,2,3,3.0,2.0,3.0
41,0,11,3,3399,1,168720,2.0,15,1,21.0,2,18,0,11,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,3,3,1.0,3.0,4.0
27,0,20,4,3400,2,34850,9.0,17,2,4.0,2,2,2,2,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,3,3,3.0,2.0,3.0
45,0,2,3,3401,1,66440,1.0,12,0,9.0,3,9,0,8,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,4,3,4.0,1.0,3.0
47,0,18,4,3402,2,55820,1.0,16,0,9.0,3,9,0,7,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,3,3,4.0,4.0,3.0
30,1,2,3,3403,2,40000,4.0,12,0,7.0,5,5,0,1,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2,3,1.0,3.0,3.0
50,0,1,3,3404,2,134960,3.0,18,1,22.0,3,12,1,5,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,3,3,4.0,3.0,3.0
38,0,13,3,3405,1,32100,0.0,17,2,3.0,5,2,0,2,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,2,3,3.0,3.0,2.0
46,0,28,3,3406,3,190450,6.0,11,3,13.0,2,8,0,7,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,3,3,4.0,3.0,3.0
24,0,28,3,3407,1,118490,1.0,16,1,5.0,3,4,3,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,4.0,3.0,3.0
35,1,24,3,3408,3,20700,1.0,13,3,5.0,1,4,0,2,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2,3,3.0,2.0,1.0
